timestamp,open,high,low,close,volume
2024-06-01 04:35:00,67699.78,67725.0,67699.78,67725.0,16.05052
2024-06-01 04:40:00,67725.0,67725.0,67693.62,67693.63,16.82745
2024-06-01 04:45:00,67693.63,67726.84,67688.48,67726.84,22.44123
2024-06-01 04:50:00,67726.84,67726.84,67696.6,67702.45,15.99182
2024-06-01 04:55:00,67702.45,67702.45,67680.0,67680.01,17.09183
2024-06-01 05:00:00,67680.01,67680.01,67637.13,67637.14,15.88158
2024-06-01 05:05:00,67637.14,67637.14,67626.2,67626.46,15.49144
2024-06-01 05:10:00,67626.46,67659.89,67623.25,67659.89,18.72983
2024-06-01 05:15:00,67659.89,67685.64,67645.21,67645.22,11.92172
2024-06-01 05:20:00,67645.22,67645.22,67624.0,67630.01,8.11909
2024-06-01 05:25:00,67630.01,67630.01,67603.0,67603.01,47.64993
2024-06-01 05:30:00,67603.01,67633.48,67603.0,67633.48,14.50463
2024-06-01 05:35:00,67633.48,67710.0,67633.47,67710.0,19.23742
2024-06-01 05:40:00,67710.0,67746.0,67709.99,67737.48,35.55301
2024-06-01 05:45:00,67737.48,67810.0,67712.27,67740.0,92.12041
2024-06-01 05:50:00,67740.0,67740.0,67700.0,67700.0,27.5252
2024-06-01 05:55:00,67700.01,67700.01,67676.79,67686.35,9.9897
2024-06-01 06:00:00,67686.35,67729.87,67686.34,67688.01,30.23318
2024-06-01 06:05:00,67688.01,67708.0,67656.8,67657.11,33.25021
2024-06-01 06:10:00,67657.11,67679.95,67657.1,67665.98,26.6025
2024-06-01 06:15:00,67665.98,67665.98,67641.15,67665.97,20.9789
2024-06-01 06:20:00,67665.97,67665.98,67660.0,67660.0,8.39267
2024-06-01 06:25:00,67660.01,67670.09,67650.0,67662.95,28.39369
2024-06-01 06:30:00,67662.95,67696.0,67662.94,67690.2,17.33285
2024-06-01 06:35:00,67690.21,67690.21,67607.94,67623.99,30.70296
2024-06-01 06:40:00,67623.99,67665.76,67623.99,67665.76,15.6846
2024-06-01 06:45:00,67665.75,67678.87,67656.88,67676.0,31.10195
2024-06-01 06:50:00,67675.99,67689.98,67670.24,67689.98,12.04145
2024-06-01 06:55:00,67689.97,67693.32,67673.64,67693.32,11.52391
2024-06-01 07:00:00,67693.32,67706.63,67660.0,67668.0,22.78175
2024-06-01 07:05:00,67668.0,67671.38,67667.99,67671.36,16.33056
2024-06-01 07:10:00,67671.37,67671.37,67664.42,67664.43,17.59375
2024-06-01 07:15:00,67664.43,67664.44,67620.0,67620.0,13.3956
2024-06-01 07:20:00,67620.0,67635.0,67620.0,67634.99,7.7003
2024-06-01 07:25:00,67635.0,67635.0,67606.14,67610.9,28.42813
2024-06-01 07:30:00,67610.91,67610.98,67575.23,67588.23,51.31648
2024-06-01 07:35:00,67588.22,67611.73,67588.22,67611.72,23.01705
2024-06-01 07:40:00,67611.72,67694.0,67611.72,67668.0,53.30634
2024-06-01 07:45:00,67668.0,67733.01,67643.6,67722.38,61.38527
2024-06-01 07:50:00,67722.38,67722.38,67680.46,67688.94,20.18147
2024-06-01 07:55:00,67688.94,67688.95,67623.4,67632.08,36.37038
2024-06-01 08:00:00,67632.07,67664.12,67629.0,67631.01,40.74177
2024-06-01 08:05:00,67631.01,67634.03,67618.35,67618.36,38.15467
2024-06-01 08:10:00,67618.35,67634.03,67618.35,67629.12,19.52732
2024-06-01 08:15:00,67629.13,67650.0,67611.61,67611.61,34.75749
2024-06-01 08:20:00,67611.62,67622.54,67611.61,67622.53,11.96764
2024-06-01 08:25:00,67622.53,67629.0,67622.53,67628.99,15.07582
2024-06-01 08:30:00,67628.99,67649.99,67628.99,67642.0,21.12403
2024-06-01 08:35:00,67642.01,67643.94,67642.0,67643.93,6.90295
2024-06-01 08:40:00,67643.94,67731.7,67643.93,67731.68,39.12485
2024-06-01 08:45:00,67731.69,67741.06,67702.07,67703.06,27.19702
2024-06-01 08:50:00,67703.06,67703.07,67658.74,67683.01,38.27982
2024-06-01 08:55:00,67683.01,67736.0,67683.0,67704.0,83.59442
2024-06-01 09:00:00,67704.0,67760.0,67703.99,67733.0,68.23094
2024-06-01 09:05:00,67733.0,67733.0,67712.71,67719.24,28.20316
2024-06-01 09:10:00,67719.24,67730.99,67712.72,67712.73,27.6432
2024-06-01 09:15:00,67712.73,67712.73,67672.69,67673.17,38.06213
2024-06-01 09:20:00,67673.17,67686.8,67673.16,67686.8,19.13498
2024-06-01 09:25:00,67686.79,67700.0,67665.01,67665.02,28.21808
2024-06-01 09:30:00,67665.02,67679.54,67635.0,67679.54,30.29836
2024-06-01 09:35:00,67679.53,67682.7,67679.53,67682.66,24.2547
2024-06-01 09:40:00,67682.66,67705.79,67682.65,67703.1,27.62798
2024-06-01 09:45:00,67703.1,67703.1,67665.13,67665.14,19.84009
2024-06-01 09:50:00,67665.14,67709.99,67665.13,67709.99,19.08864
2024-06-01 09:55:00,67709.99,67709.99,67696.44,67706.69,18.78709
2024-06-01 10:00:00,67706.69,67735.7,67706.69,67718.69,23.04041
2024-06-01 10:05:00,67718.69,67737.08,67710.0,67710.01,23.47519
2024-06-01 10:10:00,67710.01,67743.69,67690.23,67733.02,51.4306
2024-06-01 10:15:00,67733.02,67740.76,67714.44,67740.76,41.68484
2024-06-01 10:20:00,67740.76,67750.0,67719.0,67719.01,15.82591
2024-06-01 10:25:00,67719.01,67719.01,67668.22,67668.23,20.77154
2024-06-01 10:30:00,67668.23,67694.79,67661.22,67694.79,30.05082
2024-06-01 10:35:00,67694.79,67703.24,67689.55,67689.56,19.99859
2024-06-01 10:40:00,67689.56,67689.56,67668.0,67683.89,22.79766
2024-06-01 10:45:00,67683.89,67683.89,67650.0,67654.74,32.13835
2024-06-01 10:50:00,67654.74,67663.0,67644.0,67644.01,19.118
2024-06-01 10:55:00,67644.01,67644.01,67627.32,67627.33,17.29477
2024-06-01 11:00:00,67627.33,67650.0,67627.32,67647.86,29.38092
2024-06-01 11:05:00,67647.86,67676.14,67647.85,67661.99,28.30805
2024-06-01 11:10:00,67661.99,67679.5,67661.98,67679.5,28.17799
2024-06-01 11:15:00,67679.5,67679.5,67679.49,67679.5,10.14872
2024-06-01 11:20:00,67679.5,67679.5,67655.05,67655.06,12.03835
2024-06-01 11:25:00,67655.06,67670.66,67655.05,67670.66,17.96763
2024-06-01 11:30:00,67670.66,67683.89,67670.65,67683.89,17.35332
2024-06-01 11:35:00,67683.89,67683.89,67672.49,67673.6,35.90824
2024-06-01 11:40:00,67673.6,67680.5,67673.59,67680.5,15.13356
2024-06-01 11:45:00,67680.5,67694.0,67664.61,67664.62,17.91416
2024-06-01 11:50:00,67664.62,67676.01,67664.61,67664.62,17.93053
2024-06-01 11:55:00,67664.62,67664.62,67660.56,67660.57,19.42804
2024-06-01 12:00:00,67660.57,67694.0,67640.0,67694.0,24.77999
2024-06-01 12:05:00,67694.0,67718.64,67693.99,67700.39,29.87666
2024-06-01 12:10:00,67700.39,67700.39,67694.0,67694.01,28.98084
2024-06-01 12:15:00,67694.01,67694.01,67682.21,67682.22,16.74586
2024-06-01 12:20:00,67682.22,67705.75,67682.21,67703.7,38.04191
2024-06-01 12:25:00,67703.7,67723.07,67703.69,67721.85,19.6487
2024-06-01 12:30:00,67721.85,67721.85,67701.76,67701.77,15.15722
2024-06-01 12:35:00,67701.77,67706.13,67695.0,67706.13,20.29606
2024-06-01 12:40:00,67706.13,67728.47,67706.12,67728.47,30.20306
2024-06-01 12:45:00,67728.47,67872.5,67728.46,67804.0,115.67608
2024-06-01 12:50:00,67804.0,67804.06,67767.01,67782.82,34.12978
2024-06-01 12:55:00,67782.82,67782.82,67717.75,67717.76,34.69224
2024-06-01 13:00:00,67717.76,67791.9,67714.28,67791.9,42.20195
2024-06-01 13:05:00,67791.9,67830.0,67783.01,67830.0,25.56129
2024-06-01 13:10:00,67830.0,67830.0,67781.99,67788.77,30.66351
2024-06-01 13:15:00,67788.77,67837.0,67788.76,67837.0,26.00919
2024-06-01 13:20:00,67837.0,67837.0,67809.79,67811.69,36.46111
2024-06-01 13:25:00,67811.69,67836.41,67778.22,67778.23,52.87024
2024-06-01 13:30:00,67778.23,67805.4,67778.22,67796.68,26.45595
2024-06-01 13:35:00,67796.68,67812.02,67788.62,67809.08,35.69362
2024-06-01 13:40:00,67809.08,67822.65,67757.31,67759.83,55.63087
2024-06-01 13:45:00,67759.83,67804.79,67759.82,67804.79,23.97538
2024-06-01 13:50:00,67804.79,67804.79,67776.55,67777.68,33.58017
2024-06-01 13:55:00,67777.68,67777.68,67720.0,67720.01,30.16648
2024-06-01 14:00:00,67720.01,67720.01,67673.0,67690.2,39.71515
2024-06-01 14:05:00,67690.2,67748.0,67690.19,67747.6,28.39069
2024-06-01 14:10:00,67747.6,67775.22,67747.59,67755.01,29.88335
2024-06-01 14:15:00,67755.01,67771.81,67755.0,67771.81,11.38639
2024-06-01 14:20:00,67771.81,67803.8,67771.8,67803.79,37.65491
2024-06-01 14:25:00,67803.8,67820.0,67785.0,67800.0,39.16641
2024-06-01 14:30:00,67800.0,67870.0,67794.0,67865.04,43.88747
2024-06-01 14:35:00,67865.04,67865.04,67816.0,67816.01,28.71667
2024-06-01 14:40:00,67816.01,67833.42,67798.0,67805.58,28.52864
2024-06-01 14:45:00,67805.58,67805.58,67761.7,67762.0,23.67755
2024-06-01 14:50:00,67761.99,67812.99,67761.99,67785.03,53.95582
2024-06-01 14:55:00,67785.03,67803.34,67785.02,67803.34,14.04215
2024-06-01 15:00:00,67803.33,67824.0,67798.01,67810.0,69.90512
2024-06-01 15:05:00,67810.0,67810.0,67770.0,67770.01,32.2969
2024-06-01 15:10:00,67770.01,67796.2,67759.0,67759.01,35.31224
2024-06-01 15:15:00,67759.0,67772.0,67755.01,67772.0,20.74651
2024-06-01 15:20:00,67771.99,67809.85,67771.99,67809.85,19.7863
2024-06-01 15:25:00,67809.84,67809.85,67755.01,67777.22,23.87875
2024-06-01 15:30:00,67777.22,67785.0,67777.21,67777.43,21.25825
2024-06-01 15:35:00,67777.43,67781.69,67770.0,67781.69,14.95019
2024-06-01 15:40:00,67781.69,67791.77,67781.68,67791.77,10.37591
2024-06-01 15:45:00,67791.77,67791.77,67759.0,67767.07,17.63166
2024-06-01 15:50:00,67767.07,67785.0,67764.27,67774.93,23.26754
2024-06-01 15:55:00,67774.93,67774.93,67668.01,67691.28,32.08121
2024-06-01 16:00:00,67691.28,67719.99,67691.27,67695.01,33.22289
2024-06-01 16:05:00,67695.01,67715.59,67675.67,67708.28,28.83072
2024-06-01 16:10:00,67708.28,67708.28,67676.4,67676.41,16.83848
2024-06-01 16:15:00,67676.41,67676.41,67612.0,67636.0,59.09849
2024-06-01 16:20:00,67636.0,67700.0,67635.99,67680.01,22.07669
2024-06-01 16:25:00,67680.01,67707.0,67680.0,67707.0,15.46213
2024-06-01 16:30:00,67707.0,67719.92,67667.55,67668.23,21.14182
2024-06-01 16:35:00,67668.24,67679.22,67668.23,67674.68,13.74662
2024-06-01 16:40:00,67674.68,67686.16,67672.51,67686.16,17.55344
2024-06-01 16:45:00,67686.16,67686.16,67642.92,67642.93,23.88217
2024-06-01 16:50:00,67642.93,67700.23,67642.92,67700.23,31.82581
2024-06-01 16:55:00,67700.23,67706.99,67700.0,67700.01,21.19384
2024-06-01 17:00:00,67700.01,67700.01,67656.87,67656.87,25.60909
2024-06-01 17:05:00,67656.88,67667.6,67616.67,67667.6,44.82455
2024-06-01 17:10:00,67667.6,67667.6,67644.0,67644.01,15.39976
2024-06-01 17:15:00,67644.01,67664.0,67630.0,67656.59,27.30923
2024-06-01 17:20:00,67656.59,67677.59,67656.58,67666.25,19.18802
2024-06-01 17:25:00,67666.25,67675.95,67665.0,67675.95,13.05191
2024-06-01 17:30:00,67675.95,67681.0,67665.0,67665.01,13.37766
2024-06-01 17:35:00,67665.01,67677.0,67658.17,67658.18,16.92014
2024-06-01 17:40:00,67658.18,67658.18,67652.01,67652.02,11.38428
2024-06-01 17:45:00,67652.02,67658.17,67556.72,67650.01,551.14455
2024-06-01 17:50:00,67650.01,67706.2,67650.0,67706.2,105.28016
2024-06-01 17:55:00,67706.2,67900.0,67706.19,67791.02,333.67346
2024-06-01 18:00:00,67791.02,67821.73,67773.0,67773.41,81.47485
2024-06-01 18:05:00,67773.41,67773.41,67740.0,67749.17,34.66758
2024-06-01 18:10:00,67749.17,67767.78,67749.16,67759.27,20.25911
2024-06-01 18:15:00,67759.27,67759.27,67731.13,67740.7,20.89965
2024-06-01 18:20:00,67740.7,67765.94,67740.69,67765.94,15.34583
2024-06-01 18:25:00,67765.94,67765.94,67733.02,67733.03,18.09976
2024-06-01 18:30:00,67733.03,67753.63,67727.15,67750.61,21.73534
2024-06-01 18:35:00,67750.61,67750.61,67726.32,67740.0,11.26038
2024-06-01 18:40:00,67740.0,67759.0,67728.52,67759.0,16.48488
2024-06-01 18:45:00,67759.0,67773.03,67755.0,67755.01,13.10989
2024-06-01 18:50:00,67755.01,67755.01,67737.92,67739.45,12.87938
2024-06-01 18:55:00,67739.45,67750.71,67739.44,67750.71,10.89404
2024-06-01 19:00:00,67750.7,67759.0,67750.7,67759.0,10.13919
2024-06-01 19:05:00,67759.0,67759.0,67720.0,67720.01,19.04996
2024-06-01 19:10:00,67720.01,67733.0,67720.0,67720.61,13.67429
2024-06-01 19:15:00,67720.61,67720.61,67695.0,67695.0,12.64624
2024-06-01 19:20:00,67695.01,67725.0,67685.72,67725.0,22.09035
2024-06-01 19:25:00,67725.0,67730.47,67721.03,67728.52,8.56392
2024-06-01 19:30:00,67728.52,67735.47,67710.0,67710.01,16.3335
2024-06-01 19:35:00,67710.01,67737.6,67710.0,67734.19,12.636
2024-06-01 19:40:00,67734.19,67782.64,67727.02,67782.64,17.80342
2024-06-01 19:45:00,67782.64,67782.64,67743.93,67743.94,15.03545
2024-06-01 19:50:00,67743.93,67762.95,67740.0,67762.95,16.5419
2024-06-01 19:55:00,67762.95,67764.78,67753.75,67753.76,10.01376
2024-06-01 20:00:00,67753.76,67753.76,67723.42,67723.43,31.28812
2024-06-01 20:05:00,67723.43,67771.53,67723.42,67756.02,17.49916
2024-06-01 20:10:00,67756.02,67767.53,67700.0,67700.01,109.2372
2024-06-01 20:15:00,67700.01,67718.5,67700.01,67712.0,26.43143
2024-06-01 20:20:00,67712.0,67725.75,67711.99,67725.75,16.1922
2024-06-01 20:25:00,67725.75,67742.28,67725.74,67742.28,12.93828
2024-06-01 20:30:00,67742.28,67758.41,67742.27,67753.37,19.95926
2024-06-01 20:35:00,67753.37,67754.27,67745.04,67754.27,9.4374
2024-06-01 20:40:00,67754.27,67772.0,67754.26,67772.0,17.44278
2024-06-01 20:45:00,67772.0,67782.8,67731.54,67736.54,31.02394
2024-06-01 20:50:00,67736.54,67744.0,67736.53,67744.0,25.76275
2024-06-01 20:55:00,67744.0,67796.54,67743.99,67796.54,19.97143
2024-06-01 21:00:00,67796.54,67796.54,67759.0,67759.01,18.51439
2024-06-01 21:05:00,67759.0,67759.01,67750.0,67755.01,20.03782
2024-06-01 21:10:00,67755.01,67755.01,67713.23,67720.66,20.47649
2024-06-01 21:15:00,67720.66,67746.0,67720.65,67746.0,15.87181
2024-06-01 21:20:00,67746.0,67781.04,67745.99,67781.04,18.2896
2024-06-01 21:25:00,67781.04,67799.65,67755.0,67760.01,24.69706
2024-06-01 21:30:00,67760.01,67768.0,67758.14,67768.0,12.44922
2024-06-01 21:35:00,67767.99,67815.74,67767.99,67815.74,42.15601
2024-06-01 21:40:00,67815.74,67815.74,67812.33,67814.98,29.82926
2024-06-01 21:45:00,67814.98,67820.2,67814.97,67818.26,16.99265
2024-06-01 21:50:00,67818.26,67818.26,67742.36,67742.37,21.64596
2024-06-01 21:55:00,67742.36,67780.0,67719.38,67760.01,49.40086
2024-06-01 22:00:00,67760.01,67771.12,67710.0,67771.12,34.08376
2024-06-01 22:05:00,67771.12,67810.61,67771.11,67787.99,28.51667
2024-06-01 22:10:00,67788.0,67810.95,67787.99,67796.27,17.97314
2024-06-01 22:15:00,67796.27,67803.43,67764.31,67764.32,21.97478
2024-06-01 22:20:00,67764.32,67824.0,67764.31,67824.0,17.3751
2024-06-01 22:25:00,67824.0,67885.0,67823.99,67845.25,42.35753
2024-06-01 22:30:00,67845.25,67845.25,67770.0,67792.64,41.91656
2024-06-01 22:35:00,67792.64,67798.0,67779.44,67788.14,10.74694
2024-06-01 22:40:00,67788.14,67788.15,67776.03,67776.04,12.09049
2024-06-01 22:45:00,67776.04,67800.0,67773.42,67793.19,19.67835
2024-06-01 22:50:00,67793.18,67793.18,67778.2,67778.21,5.21044
2024-06-01 22:55:00,67778.2,67784.59,67765.4,67765.4,11.52574
2024-06-01 23:00:00,67765.41,67819.78,67765.4,67816.42,31.04246
2024-06-01 23:05:00,67816.42,67816.42,67788.0,67790.61,19.38158
2024-06-01 23:10:00,67790.61,67818.79,67782.07,67782.07,24.18256
2024-06-01 23:15:00,67782.08,67796.0,67778.01,67796.0,10.25843
2024-06-01 23:20:00,67796.0,67796.0,67791.22,67791.23,4.2802
2024-06-01 23:25:00,67791.22,67791.23,67751.6,67751.61,14.16937
2024-06-01 23:30:00,67751.61,67751.61,67745.1,67745.11,7.39953
2024-06-01 23:35:00,67745.11,67758.65,67745.1,67756.01,9.64321
2024-06-01 23:40:00,67756.01,67756.01,67726.91,67726.91,7.44847
2024-06-01 23:45:00,67726.91,67735.39,67723.0,67735.39,13.05576
2024-06-01 23:50:00,67735.39,67748.0,67735.38,67748.0,10.29538
2024-06-01 23:55:00,67748.0,67768.56,67747.99,67766.85,12.60267
2024-06-02 00:00:00,67766.84,67768.0,67744.0,67758.53,27.42857
2024-06-02 00:05:00,67758.53,67772.0,67755.0,67755.01,13.65676
2024-06-02 00:10:00,67755.01,67764.95,67753.86,67753.87,29.12012
2024-06-02 00:15:00,67753.86,67809.32,67753.86,67809.32,33.98782
2024-06-02 00:20:00,67809.31,67809.81,67782.35,67794.95,29.78426
2024-06-02 00:25:00,67794.94,67806.62,67786.83,67796.95,17.47969
2024-06-02 00:30:00,67796.94,67796.95,67788.0,67788.02,7.20275
2024-06-02 00:35:00,67788.01,67788.02,67760.64,67779.85,13.3327
2024-06-02 00:40:00,67779.85,67814.77,67779.84,67814.77,10.22112
2024-06-02 00:45:00,67814.76,67815.0,67800.82,67809.5,16.95273
2024-06-02 00:50:00,67809.5,67910.55,67809.49,67884.08,59.03095
2024-06-02 00:55:00,67884.07,67896.79,67853.21,67889.0,40.57358
2024-06-02 01:00:00,67888.99,67900.0,67864.0,67864.01,21.93235
2024-06-02 01:05:00,67864.01,67864.01,67819.51,67819.52,20.45188
2024-06-02 01:10:00,67819.52,67819.52,67764.01,67805.87,110.95142
2024-06-02 01:15:00,67805.87,67850.0,67805.86,67836.3,20.65294
2024-06-02 01:20:00,67836.31,67836.31,67775.86,67775.86,26.24449
2024-06-02 01:25:00,67775.87,67865.87,67775.86,67865.86,40.13281
2024-06-02 01:30:00,67865.87,67870.0,67849.99,67863.13,21.09603
2024-06-02 01:35:00,67863.14,67863.14,67824.41,67836.0,13.91492
2024-06-02 01:40:00,67836.01,67836.01,67795.02,67814.4,37.44698
2024-06-02 01:45:00,67814.4,67829.4,67780.12,67783.01,28.42521
2024-06-02 01:50:00,67783.01,67796.56,67744.0,67775.02,27.1251
2024-06-02 01:55:00,67775.02,67780.0,67710.0,67755.0,39.70207
2024-06-02 02:00:00,67755.0,67770.01,67726.81,67737.4,33.87487
2024-06-02 02:05:00,67737.4,67766.39,67737.39,67766.39,12.94473
2024-06-02 02:10:00,67766.38,67794.39,67766.38,67790.33,18.79828
2024-06-02 02:15:00,67790.32,67800.0,67773.4,67800.0,24.31394
2024-06-02 02:20:00,67800.0,67811.0,67799.99,67811.0,15.09297
2024-06-02 02:25:00,67810.99,67815.0,67756.0,67756.02,38.6414
2024-06-02 02:30:00,67756.02,67766.39,67746.0,67748.0,20.5692
2024-06-02 02:35:00,67748.0,67785.0,67726.62,67737.23,50.78383
2024-06-02 02:40:00,67737.23,67766.26,67737.23,67752.29,31.82324
2024-06-02 02:45:00,67752.29,67752.29,67643.77,67671.81,38.85623
2024-06-02 02:50:00,67671.81,67683.06,67643.33,67683.06,30.06562
2024-06-02 02:55:00,67683.05,67739.99,67683.05,67733.26,24.51068
2024-06-02 03:00:00,67733.25,67772.1,67726.31,67772.1,43.70815
2024-06-02 03:05:00,67772.09,67794.49,67772.09,67784.98,35.79852
2024-06-02 03:10:00,67784.99,67795.53,67784.98,67795.53,19.45713
2024-06-02 03:15:00,67795.52,67796.6,67743.1,67761.38,26.9001
2024-06-02 03:20:00,67761.38,67795.07,67761.38,67795.06,14.20872
2024-06-02 03:25:00,67795.06,67798.83,67795.06,67798.82,23.70563
2024-06-02 03:30:00,67798.81,67800.0,67785.0,67799.99,29.206
2024-06-02 03:35:00,67800.0,67800.0,67799.99,67799.99,7.08105
2024-06-02 03:40:00,67800.0,67807.99,67799.99,67802.59,12.91935
2024-06-02 03:45:00,67802.58,67805.06,67802.58,67805.05,5.57654
2024-06-02 03:50:00,67805.05,67805.06,67789.47,67789.48,15.71221
2024-06-02 03:55:00,67789.48,67789.48,67789.47,67789.47,5.83606
2024-06-02 04:00:00,67789.48,67789.48,67771.8,67771.8,30.83705
2024-06-02 04:05:00,67771.8,67771.81,67754.34,67754.35,9.75561
2024-06-02 04:10:00,67754.34,67754.5,67745.18,67754.5,12.41074
2024-06-02 04:15:00,67754.5,67785.5,67754.49,67785.49,13.24495
2024-06-02 04:20:00,67785.5,67805.04,67785.0,67787.77,21.22386
2024-06-02 04:25:00,67787.77,67812.36,67787.76,67812.36,13.4922
2024-06-02 04:30:00,67812.35,67824.17,67812.35,67824.17,14.8155
2024-06-02 04:35:00,67824.16,67838.2,67824.16,67838.2,14.83692
2024-06-02 04:40:00,67838.2,67844.21,67838.19,67844.2,8.49047
2024-06-02 04:45:00,67844.2,67844.21,67811.73,67827.99,19.31052
2024-06-02 04:50:00,67827.99,67844.2,67827.99,67844.2,14.06211
2024-06-02 04:55:00,67844.19,67852.63,67844.19,67852.62,6.80523
2024-06-02 05:00:00,67852.62,67867.6,67852.62,67867.6,12.82613
2024-06-02 05:05:00,67867.59,67867.6,67824.0,67827.87,16.02867
2024-06-02 05:10:00,67827.88,67827.88,67818.75,67818.76,18.02703
2024-06-02 05:15:00,67818.76,67818.76,67815.0,67815.01,10.90283
2024-06-02 05:20:00,67815.01,67815.01,67808.0,67808.01,14.30402
2024-06-02 05:25:00,67808.01,67808.01,67789.12,67803.24,18.73723
2024-06-02 05:30:00,67803.23,67803.24,67791.75,67796.0,9.22705
2024-06-02 05:35:00,67795.99,67796.0,67768.98,67768.98,19.78418
2024-06-02 05:40:00,67768.99,67768.99,67749.73,67756.0,23.9113
2024-06-02 05:45:00,67755.99,67776.82,67733.03,67776.82,27.34621
2024-06-02 05:50:00,67776.81,67794.0,67776.81,67794.0,14.32991
2024-06-02 05:55:00,67793.99,67794.0,67728.4,67728.4,22.76549
2024-06-02 06:00:00,67728.41,67775.68,67724.6,67775.67,22.80103
2024-06-02 06:05:00,67775.67,67780.6,67768.61,67768.62,11.813
2024-06-02 06:10:00,67768.62,67787.46,67768.61,67787.45,28.11831
2024-06-02 06:15:00,67787.45,67792.05,67776.0,67792.05,22.29782
2024-06-02 06:20:00,67792.05,67794.0,67780.66,67794.0,22.22588
2024-06-02 06:25:00,67793.99,67794.0,67782.28,67782.41,23.09369
2024-06-02 06:30:00,67782.4,67809.0,67782.4,67808.79,25.47975
